id,lat,lon,name
12120428921,-14.435764,31.385369,Chisenjere Rural Health Centre
12120436553,-14.379806,31.285939,Chisonso Health Post
12120476491,-14.297759,31.47243,Kabvumbe Health Post
12120478200,-14.34098,31.380395,Kalindawalo Rural Health Centre
12120484964,-14.297854,31.187372,Merwe Rural Health Centre
12120485944,-14.259786,31.339544,Prisons Health Post
12120508192,-14.256618,31.325759,Petauke Medical Centre
12120509641,-14.258856,31.327676,Petauke Urban Health centre
12120557808,-14.209568,31.471345,Luamphaande Rural Health Centre
12120573935,-13.891538,31.649426,Msanzala Rural Health Centre
12120578097,-14.206857,31.325242,Zuze Health Post
12123628726,-14.3479543,31.5245169,Mlera Rural Health Centre
12123632579,-14.114734,31.782097,Chindeza Rural Health Centre
